source,level,target
1385,5,1370
1370,5,1370
5184,5,1370
5187,5,1370
5569,5,1370
6110,5,1370
667,5,1370
3052,5,3058
3081,5,3058
3078,5,3058
3034,5,3058
3079,5,3058
3058,5,3058
3051,5,3058
5849,5,3058
3067,5,3058
1900,5,3058
4128,5,3058
5846,5,3058
3064,5,3058
4129,5,3058
3043,5,3058
3047,5,3058
4598,5,1687
4606,5,1687
591,5,1687
1687,5,1687
547,5,1687
c_25ddd844,5,486
c_cdec6719,5,486
487,5,486
5665,5,486
4864,5,486
5568,5,486
5311,5,486
2896,5,486
4905,5,486
492,5,486
7369,5,486
3032,5,486
6765,5,486
1681,5,486
2860,5,486
4139,5,486
3930,5,486
4138,5,486
1978,5,486
6766,5,486
4456,5,486
493,5,486
1962,5,486
1902,5,486
2891,5,486
2894,5,486
c_65366e84,5,486
6767,5,486
8414,5,486
486,5,486
31,5,486
5340,5,486
4137,5,486
6768,5,486
5627,5,486
4134,5,486
7368,5,486
5274,5,486
5628,5,486
2859,5,486
7364,5,486
5277,5,486
1533,5,486
3342,5,486
7363,5,486
1076,5,486
452,5,486
438,5,486
4144,5,486
4135,5,486
242,5,486
c_9a9e5627,5,486
7379,5,486
7130,5,486
4168,5,486
2231,5,5778
4621,5,5778
5778,5,5778
4662,5,5778
5040,5,5778
2525,5,5778
3394,5,2564
3393,5,2564
5076,5,2564
1187,5,2564
3395,5,2564
1177,5,2564
2564,5,2564
1730,5,2564
5366,5,5366
5044,5,2188
6131,5,2188
c_764bcd4e,5,2188
4604,5,2188
6129,5,2188
908,5,2188
428,5,2188
5479,5,2188
2201,5,2188
5656,5,2188
3675,5,2188
2392,5,2188
2026,5,2188
5347,5,2188
3729,5,2188
2070,5,2188
2105,5,2188
6163,5,2188
7202,5,2188
5086,5,2188
6114,5,2188
5765,5,2188
3514,5,2188
2147,5,2188
5991,5,2188
1024,5,2188
c_9fe65404,5,2188
1034,5,2188
5495,5,2188
5688,5,2188
7193,5,2188
5478,5,2188
2199,5,2188
c_a02d5941,5,2188
6130,5,2188
2188,5,2188
c_7bf10a38,5,2188
1194,5,2188
25,5,2188
2092,5,385
1991,5,385
1992,5,385
2554,5,385
4259,5,385
589,5,385
974,5,385
385,5,385
6543,5,385
2480,5,385
2029,5,385
2484,5,385
1773,5,385
1993,5,385
2908,5,385
1118,5,1115
1120,5,1115
1119,5,1115
1116,5,1115
1115,5,1115
2888,5,1115
693,5,1115
1117,5,1115
4582,5,1115
1500,5,c_6e703074
2866,5,c_6e703074
484,5,c_6e703074
4572,5,c_6e703074
1819,5,c_6e703074
1613,5,c_6e703074
1842,5,c_6e703074
1532,5,c_6e703074
4154,5,c_6e703074
2138,5,c_6e703074
c_6e703074,5,c_6e703074
1501,5,c_6e703074
726,5,c_6e703074
4523,5,c_6e703074
2899,5,c_6e703074
4592,5,c_6e703074
1196,5,c_6e703074
1639,5,c_6e703074
690,5,c_6e703074
1121,5,c_6e703074
4578,5,c_6e703074
503,5,c_6e703074
1560,5,c_6e703074
4100,5,2459
4105,5,2459
2278,5,2459
4103,5,2459
1364,5,2459
c_e9ccc5a7,5,2459
2840,5,2459
5747,5,2459
6558,5,2459
442,5,2459
4102,5,2459
4089,5,2459
6562,5,2459
5896,5,2459
283,5,2459
5513,5,2459
6563,5,2459
2122,5,2459
4877,5,2459
5322,5,2459
2459,5,2459
2022,5,2459
3200,5,2459
450925,5,2459
1780,5,2459
4098,5,2459
5297,5,2459
7347,5,7347
4411,5,5437
2291,5,5437
4778,5,5437
1308,5,5437
5437,5,5437
4620,5,5437
2616,5,2616
2614,5,2616
2613,5,2616
2822,5,2616
2612,5,2616
5891,5,2152
2152,5,2152
5669,5,2152
676,5,3683
669,5,3683
779,5,3683
2313,5,3683
781,5,3683
3683,5,3683
5589,5,5640
6287,5,5640
5611,5,5640
5640,5,5640
5408,5,5640
5854,5,5640
8465,5,5640
5829,5,5640
5548,5,5640
5519,5,5640
5421,5,5640
5518,5,5640
5937,5,5640
5399,5,5640
1767,5,2858
1584,5,2858
4325,5,2858
1526,5,2858
1963,5,2858
5049,5,2858
4326,5,2858
1555,5,2858
1355,5,2858
4164,5,2858
2368,5,2858
4461,5,2858
2858,5,2858
4460,5,2858
4707,5,2858
4453,5,2858
1502,5,2858
4966,5,2858
4679,5,2858
5026,5,2858
2960,5,2510
4763,5,2510
729,5,2510
178,5,2510
2510,5,2510
1075,5,2510
426,5,2510
2334,5,4184
5345,5,4184
4184,5,4184
74,5,4184
2341,5,4184
2335,5,4184
2339,5,4184
2238,5,4184
6538,5,4184
6788,5,6788
6100,5,2442
1788,5,2442
2979,5,2442
604,5,2442
638,5,2442
1598,5,2442
579,5,2442
645,5,2442
1789,5,2442
2444,5,2442
1849,5,2442
2445,5,2442
7204,5,2442
2965,5,2442
2915,5,2442
1475,5,2442
2970,5,2442
6313,5,2442
2442,5,2442
191,5,2442
6311,5,2442
6308,5,2442
4117,5,2442
4255,5,2442
1445,5,2442
984,5,2442
1595,5,2442
3847,5,3273
3664,5,3273
2619,5,3273
3843,5,3273
3845,5,3273
4820,5,3273
3688,5,3273
5869,5,3273
3273,5,3273
3556,5,3273
3557,5,3273
c_789ead37,5,c_789ead37
1074,5,1074
6345,5,1074
3532,5,1074
c_090e8e94,5,1074
7943,5,1074
7212,5,1074
7810,5,1074
3534,5,1074
7811,5,1074
7191,5,1074
1073,5,1074
7209,5,1074
104,5,1074
2284,5,1074
7210,5,1074
5931,5,5931
222,5,2493
2493,5,2493
3265,5,2493
1958,5,2493
4312,5,2493
4771,5,2493
5373,5,2493
4298,5,2493
1342,5,2493
131,5,2493
973,5,4370
1058,5,4370
4370,5,4370
1816,5,4370
6055,5,4370
5729,5,4370
4394,5,4370
3583,5,3582
3582,5,3582
5081,5,3582
733,5,3582
7131,5,1820
1820,5,1820
4214,5,1820
c_6c4d5118,5,1820
1353,5,1820
772,5,1820
1500,5,1658
2866,5,1658
1560,5,1658
484,5,1658
4572,5,1658
1819,5,1658
1613,5,1658
1842,5,1658
1532,5,1658
2138,5,1658
1658,5,1658
4775,5,1658
2336,5,1658
4217,5,1658
4354,5,1658
1196,5,1658
1639,5,1658
33,5,1658
690,5,1658
4578,5,1658
4212,5,1658
5430,5,2170
7415,5,2170
5264,5,2170
7192,5,2170
2118,5,2170
6338,5,2170
2170,5,2170
7220,5,2170
c_acf7832d,5,2170
4376,5,2167
8399,5,2167
451486,5,2167
8398,5,2167
4586,5,2167
2202,5,2167
1557,5,2167
5107,5,2167
3722,5,2167
5072,5,2167
5341,5,2167
2203,5,2167
8403,5,2167
2102,5,2167
2167,5,2167
3784,5,2167
8300,5,2167
8400,5,2167
6159,5,2167
450953,5,2167
2103,5,2167
4744,5,2167
322,5,2723
323,5,2723
2396,5,2723
4734,5,2723
1763,5,2723
318,5,2723
329,5,2723
2625,5,2723
7133,5,2723
3409,5,2723
2723,5,2723
2131,5,2723
2025,5,2723
1260,5,2723
320,5,2723
5792,5,2723
1031,5,2723
324,5,2723
6321,5,2723
330,5,2723
6320,5,2723
5549,5,3232
7337,5,3232
3232,5,3232
5558,5,3232
4697,5,4697
4696,5,4697
3498,5,4697
1869,5,4697
406,5,4697
c_e4f135ba,5,82
1334,5,82
4039,5,82
825,5,82
1280,5,82
2375,5,82
2857,5,82
c_2efea99f,5,82
4439,5,82
1273,5,82
3907,5,82
5339,5,82
1926,5,82
82,5,82
855,5,82
5612,5,82
1653,5,82
1853,5,82
1761,5,82
3423,5,3423
403,5,394
402,5,394
398,5,394
394,5,394
397,5,394
4507,5,2498
1893,5,2498
378,5,2498
1241,5,2498
3785,5,2498
2715,5,2498
6079,5,2498
3735,5,2498
8412,5,2498
4886,5,2498
890,5,2498
5861,5,2498
642,5,2498
142,5,2498
6697,5,2498
2312,5,2498
c_d8d35f08,5,2498
6701,5,2498
4293,5,2498
6700,5,2498
4631,5,2498
4629,5,2498
5201,5,2498
2498,5,2498
2917,5,2498
2127,5,2498
3738,5,2498
308,5,2498
2945,5,2498
475,5,2498
1685,5,2498
3736,5,2498
6044,5,2498
2654,5,2498
572,5,2498
466,5,2498
534,5,2498
3739,5,2498
1077,5,5615
3846,5,5615
5397,5,5615
5615,5,5615
5440,5,5615
2549,5,5615
4459,5,4459
1248,5,2288
1249,5,2288
1209,5,2288
1101,5,2288
2288,5,2288
2210,5,2288
4632,5,2288
1660,5,2288
4781,5,2288
1189,5,2288
5037,5,2288
511,5,2288
5637,5,2288
1196,5,5780
5780,5,5780
1819,5,5780
4354,5,5780
1613,5,5780
4580,5,5780
1532,5,5780
1518,5,5780
5930,5,5780
4578,5,5780
690,5,5780
4262,5,4256
4265,5,4256
2907,5,4256
4268,5,4256
2066,5,4256
4258,5,4256
2902,5,4256
1895,5,4256
623,5,4256
4266,5,4256
4256,5,4256
4213,5,4256
3326,5,4256
4267,5,4256
4554,5,4554
184,5,4554
3606,5,4554
6037,5,4554
88,5,4554
925,5,4554
5102,5,4554
446,5,4554
3615,5,4554
3177,5,4554
2500,5,2500
1306,5,2500
1517,5,2500
2071,5,2500
2053,5,2500
3833,5,5265
4841,5,5265
5265,5,5265
1219,5,5265
1228,5,5265
3401,5,5265
3405,5,5265
496,5,5265
3403,5,5265
4816,5,5265
4342,5,5265
1185,5,5265
1522,5,5265
4570,5,5265
4567,5,5265
1986,5,5265
180,5,3632
71,5,3632
179,5,3632
3848,5,3632
4253,5,3632
2852,5,3632
866,5,3632
3632,5,3632
867,5,3632
1848,5,3632
3997,5,3632
3744,5,3632
5350,5,5350
2903,5,5350
4341,5,5350
3513,5,3513
6615,5,3513
6614,5,3513
6727,5,3513
5142,5,3513
5489,5,3513
5490,5,3513
1600,5,3513
4695,5,3513
7127,5,4479
4481,5,4479
4482,5,4479
6725,5,4479
4480,5,4479
4034,5,4479
5871,5,4479
6726,5,4479
4479,5,4479
4068,5,4479
4032,5,4479
6142,5,4479
8553,5,4479
443137,5,4479
4031,5,4479
c_777eba81,5,4479
4035,5,4479
100147,5,100147
2988,5,5877
5462,5,5877
2356,5,5877
994,5,5877
1612,5,5877
1856,5,5877
6112,5,5877
5047,5,5877
6124,5,5877
4576,5,5877
1755,5,5877
5877,5,5877
8464,5,5877
1835,5,3949
710,5,3949
1896,5,3949
5968,5,3949
3293,5,3949
3925,5,3949
3949,5,3949
7410,5,3949
685,5,3949
3445,5,2628
5786,5,2628
4127,5,2628
4140,5,2628
5321,5,2628
3442,5,2628
7809,5,2628
3444,5,2628
6378,5,2628
5591,5,2628
5783,5,2628
3441,5,2628
2637,5,2628
3440,5,2628
3437,5,2628
5610,5,2628
2097,5,2628
5724,5,2628
2628,5,2628
3439,5,2628
4106,5,2628
1441,5,2628
3436,5,2628
2795,5,2478
8454,5,2478
5236,5,2478
304,5,2478
2797,5,2478
3652,5,2478
2801,5,2478
3660,5,2478
3654,5,2478
3586,5,2478
3656,5,2478
2478,5,2478
3657,5,2478
3655,5,2478
5237,5,2478
c_4254375b,5,2478
3042,5,3025
1173,5,3025
3413,5,3025
1966,5,3025
6883,5,3025
1174,5,3025
3020,5,3025
3016,5,3025
3025,5,3025
7386,5,3025
5483,5,3025
2263,5,3025
436,5,3025
382,5,3025
4950,5,3025
3002,5,3025
1977,5,3025
2020,5,3025
221,5,3489
2300,5,3489
6920,5,3489
5545,5,3489
220,5,3489
3489,5,3489
217,5,3489
225,5,3489
216,5,3489
5551,5,3489
209,5,3489
211,5,3489
218,5,3489
2298,5,3489
435164,5,3489
4123,5,3489
2898,5,3489
6373,5,3489
c_8f1cd55b,5,3489
5122,5,3489
223,5,3489
226,5,3489
224,5,3489
208,5,3489
6917,5,3489
3491,5,3489
210,5,3489
5779,5,3489
1467,5,3489
2006,5,3489
213,5,3489
2285,5,3489
5546,5,3489
4121,5,3489
860,5,3489
207,5,3489
698,5,4367
6890,5,4367
705,5,4367
2966,5,4367
4322,5,4367
3044,5,4367
4368,5,4367
4367,5,4367
702,5,4367
5402,5,5402
2838,5,2838
4362,5,4362
4372,5,4362
4369,5,4362
1105,5,1105
2231,5,1105
6036,5,1105
454784,5,1105
4621,5,1105
5965,5,1105
2331,5,1105
4662,5,1105
314,5,1105
5020,5,1105
841,5,1105
5040,5,1105
1899,5,1105
2525,5,1105
48,5,4705
3280,5,4705
1380,5,4705
1950,5,4705
716,5,4705
7341,5,4705
1098,5,4705
4705,5,4705
3216,5,4705
1927,5,4705
7388,5,4705
898,5,4705
1081,5,4705
897,5,4705
777,5,4705
1444,5,4705
4534,5,4705
167,5,2817
3662,5,2817
2817,5,2817
3663,5,2817
1640,5,2817
550,5,2817
5043,5,2817
7129,5,2817
3665,5,2817
3661,5,2817
5042,5,2817
2816,5,2817
1821,5,2817
529,5,2817
3666,5,2817
c_c95f62c1,5,2817
2548,5,2416
2416,5,2416
1285,5,2416
4858,5,2416
4857,5,2416
1781,5,2416
1767,5,1847
1584,5,1847
4325,5,1847
1526,5,1847
1963,5,1847
5049,5,1847
4326,5,1847
1555,5,1847
1355,5,1847
4164,5,1847
2368,5,1847
4460,5,1847
4707,5,1847
4453,5,1847
1502,5,1847
4966,5,1847
4679,5,1847
5026,5,1847
1847,5,1847
3160,5,3160
1645,5,3160
4464,5,3160
3110,5,3160
3117,5,3160
3108,5,3160
3111,5,3160
4318,5,3160
3115,5,3160
3116,5,3160
3198,5,3193
4879,5,3193
2750,5,3193
3195,5,3193
5317,5,3193
4131,5,3193
4099,5,3193
3197,5,3193
c_a62dbeba,5,3193
3193,5,3193
4878,5,3193
4122,5,3193
6369,5,3193
7136,5,3193
4880,5,3193
2437,5,3544
2411,5,3544
2395,5,3544
1961,5,3544
313,5,3544
3544,5,3544
c_623f2583,5,3544
1204,5,3544
2436,5,3544
2435,5,3544
1000,5,1000
5154,5,1000
1002,5,1000
1952,5,1000
1001,5,1000
c_39d242fc,5,1000
6025,5,1000
1003,5,1000
1014,5,1000
2466,5,1000
3240,5,1000
1007,5,1000
6714,5,1000
2394,5,1000
4226,5,1000
6902,5,1000
c_10aa91c7,5,1000
8476,5,4060
8481,5,4060
c_1c478aa5,5,4060
5547,5,4060
7986,5,4060
8482,5,4060
5761,5,4060
5544,5,4060
5550,5,4060
5942,5,4060
c_2e08d60f,5,4060
8475,5,4060
4060,5,4060
6709,5,4060
5552,5,4060
6222,5,4060
7954,5,4060
7982,5,4060
6723,5,4060
5630,5,4060
5788,5,4060
7953,5,4060
8478,5,4060
8477,5,4060
6724,5,4060
8480,5,4060
5200,5,4486
1482,5,4486
3030,5,4486
4478,5,4486
6909,5,4486
4486,5,4486
4441,5,4486
6120,5,4486
4501,5,4486
8513,5,8189
8521,5,8189
8493,5,8189
8527,5,8189
8506,5,8189
8496,5,8189
8508,5,8189
8499,5,8189
8503,5,8189
8490,5,8189
8536,5,8189
8531,5,8189
8492,5,8189
8530,5,8189
8524,5,8189
8501,5,8189
8534,5,8189
8512,5,8189
8528,5,8189
8535,5,8189
8511,5,8189
8514,5,8189
8529,5,8189
8518,5,8189
8497,5,8189
8495,5,8189
8502,5,8189
8510,5,8189
8525,5,8189
8505,5,8189
8491,5,8189
8526,5,8189
8523,5,8189
8515,5,8189
8189,5,8189
8509,5,8189
8520,5,8189
8519,5,8189
8494,5,8189
8537,5,8189
8516,5,8189
8538,5,8189
8533,5,8189
8532,5,8189
8500,5,8189
8517,5,8189
8522,5,8189
8507,5,8189
8504,5,8189
3256,5,1018
2067,5,1018
1017,5,1018
3254,5,1018
5054,5,1018
2319,5,1018
1018,5,1018
58,5,1018
3119,5,1018
7383,5,1018
4569,5,1018
7384,5,1018
4132,5,1018
5052,5,1018
4320,5,130
1019,5,130
1509,5,130
130,5,130
1294,5,130
2084,5,130
336,5,130
1188,5,130
6252,5,130
727,5,727
3279,5,3278
1784,5,3278
3278,5,3278
c_243b7be2,5,3278
8411,5,567
951,5,567
605,5,567
1623,5,567
859,5,567
603,5,567
4238,5,567
5405,5,567
3995,5,567
518,5,567
5143,5,567
4334,5,567
4001,5,567
3999,5,567
598,5,567
5444,5,567
4791,5,567
8456,5,567
611,5,567
542,5,567
567,5,567
3998,5,567
581,5,567
8457,5,567
5708,5,567
1171,5,567
422,5,567
5649,5,567
5330,5,567
551,5,567
3677,5,567
3996,5,567
1633,5,567
537,5,567
3503,5,567
1114,5,567
6626,5,567
3992,5,567
424,5,424
137,5,424
740,5,424
1682,5,424
5021,5,424
3831,5,1417
1059,5,1417
3824,5,1417
3832,5,1417
5065,5,1417
1417,5,1417
c_6cfce4be,5,4602
5795,5,4602
c_d1f03d01,5,4602
c_c565cff5,5,4602
5474,5,4602
c_2d0e694e,5,4602
5555,5,4602
5883,5,4602
6212,5,4602
5943,5,4602
5917,5,4602
5797,5,4602
4602,5,4602
2220,5,4602
5584,5,4602
c_9a1bc51d,5,4602
5804,5,4602
1523,5,4565
509,5,4565
153,5,4565
4565,5,4565
510,5,4565
1145,5,4565
3882,5,4565
1297,5,1297
1293,5,1293
4409,5,1321
4401,5,1321
1015,5,1321
4585,5,1321
1321,5,1321
4399,5,1321
4407,5,1321
4392,5,1321
4400,5,1321
1221,5,1221
1222,5,1221
4874,5,1221
1223,5,1221
1694,5,1690
5553,5,1690
3380,5,1690
1690,5,1690
1693,5,1690
1703,5,1690
1695,5,1690
1692,5,1690
556,5,1690
100162,5,100162
4376,5,5083
1842,5,5083
4161,5,5083
2229,5,5083
1217,5,5083
5029,5,5083
2027,5,5083
1236,5,5083
4648,5,5083
2058,5,5083
4841,5,5083
2037,5,5083
6278,5,5083
1729,5,5083
4782,5,5083
1216,5,5083
891,5,5083
33,5,5083
205,5,5083
496,5,5083
4351,5,5083
484,5,5083
1617,5,5083
4570,5,5083
2018,5,5083
3858,5,5083
1557,5,5083
111,5,5083
1769,5,5083
4846,5,5083
5349,5,5083
4342,5,5083
4779,5,5083
3415,5,5083
4816,5,5083
5095,5,5083
4212,5,5083
1559,5,5083
5108,5,5083
3401,5,5083
993,5,5083
4217,5,5083
5617,5,5083
2203,5,5083
1166,5,5083
6280,5,5083
1611,5,5083
4780,5,5083
2057,5,5083
249,5,5083
4148,5,5083
3403,5,5083
1766,5,5083
1841,5,5083
1228,5,5083
1128,5,5083
3405,5,5083
1876,5,5083
1124,5,5083
314,5,5083
4092,5,5083
1218,5,5083
1185,5,5083
3833,5,5083
4583,5,5083
321,5,5083
5072,5,5083
3857,5,5083
7198,5,5083
4567,5,5083
4466,5,5083
4410,5,5083
1219,5,5083
4461,5,5083
1522,5,5083
3784,5,5083
3888,5,5083
4465,5,5083
5083,5,5083
3410,5,5083
5746,5,914
5652,5,914
2543,5,914
914,5,914
5063,5,914
5946,5,914
5563,5,914
1125,5,914
5859,5,914
5713,5,914
5469,5,914
5858,5,914
5876,5,914
5445,5,914
5695,5,914
5955,5,914
5898,5,914
6223,5,914
3763,5,914
5458,5,914
7208,5,914
5860,5,914
5454,5,914
5892,5,914
1255,5,914
5825,5,5620
5787,5,5620
5419,5,5620
5904,5,5620
5452,5,5620
5872,5,5620
5590,5,5620
5620,5,5620
5866,5,5620
4067,5,4067
2412,5,2412
1714,5,2412
4566,5,2412
1196,5,311
1734,5,311
1819,5,311
3407,5,311
1639,5,311
690,5,311
4578,5,311
3799,5,311
311,5,311
100155,5,100155
2742,5,87
722,5,87
893,5,87
87,5,87
720,5,87
2746,5,87
2589,5,87
2756,5,87
2277,5,1360
93,5,1360
1360,5,1360
4984,5,1360
1394,5,1360
136,5,1360
1374,5,1360
3563,5,1360
1271,5,1360
1406,5,1360
1943,5,1360
5031,5,1360
1378,5,1360
1113,5,1360
4302,5,1800
1728,5,1800
1731,5,1800
1955,5,1800
1901,5,1800
3086,5,1800
1800,5,1800
6786,5,1800
770,5,1800
634,5,1800
3085,5,1800
1352,5,1800
3779,5,1274
2366,5,1274
1274,5,1274
3734,5,1274
c_ece9dd5b,5,1274
3770,5,1274
6921,5,1274
1141,5,1274
5614,5,5614
2790,5,2789
3597,5,2789
3596,5,2789
2789,5,2789
5785,5,2789
5821,5,2789
5487,5,2789
3594,5,2789
3595,5,2789
3593,5,2789
4726,5,4416
4294,5,4416
386,5,4416
5385,5,4416
1857,5,4416
417,5,4416
132,5,4416
473,5,4416
109,5,4416
4085,5,4416
4416,5,4416
1715,5,4416
2273,5,4416
4498,5,4416
2226,5,4416
2887,5,4416
4340,5,4416
405,5,3318
6544,5,3318
4231,5,3318
4343,5,3318
3324,5,3318
4852,5,3318
3318,5,3318
3463,5,3461
5870,5,3461
1663,5,3461
2901,5,3461
3461,5,3461
6007,5,3461
2850,5,3461
2095,5,3461
5537,5,3461
2928,5,3461
5833,5,3461
3462,5,3461
3465,5,3461
3466,5,3461
5827,5,3461
5420,5,3461
1379,5,3461
5574,5,3461
6103,5,343
6408,5,343
345,5,343
343,5,343
346,5,343
6409,5,343
4141,5,343
686,5,343
5294,5,343
1269,5,343
347,5,343
6410,5,343
c_2b70515a,5,343
6411,5,343
344,5,343
6412,5,343
c_fa0acac6,5,343
5336,5,343
612,5,343
3247,5,1452
c_dcc650ef,5,1452
4738,5,1452
c_9ffe3bdc,5,1452
1452,5,1452
4795,5,1452
4118,5,1452
4774,5,1452
3246,5,1452
c_ee45cd99,5,1452
230,5,1452
872,5,1452
c_14d71455,5,1452
c_7f2d2214,5,1452
4784,5,1452
4752,5,1452
4815,5,1452
c_dd52c1e9,5,1452
4806,5,1452
4195,5,1452
5089,5,1452
4814,5,1452
5090,5,1452
4813,5,1452
780,5,795
801,5,795
1071,5,795
1070,5,795
790,5,795
3277,5,795
788,5,795
795,5,795
5508,5,2163
7927,5,2163
5680,5,2163
6054,5,2163
2163,5,2163
2140,5,2163
4838,5,2163
447503,5,2163
6288,5,2163
447472,5,2163
5645,5,2163
7377,5,2258
6887,5,2258
2255,5,2258
2261,5,2258
6886,5,2258
2259,5,2258
7376,5,2258
2251,5,2258
2254,5,2258
2252,5,2258
2262,5,2258
2250,5,2258
2258,5,2258
6888,5,2258
2253,5,2258
2260,5,2258
2257,5,2258
3050,5,2258
7378,5,2258
2336,5,5776
2866,5,5776
5776,5,5776
4572,5,5776
1560,5,5776
2138,5,5776
326,5,317
5667,5,317
6559,5,317
439,5,317
8442,5,317
5171,5,317
5996,5,317
c_827bea7d,5,317
4097,5,317
7374,5,317
4873,5,317
317,5,317
291,5,281
5423,5,281
281,5,281
332,5,281
8387,5,2179
4002,5,2179
258,5,2179
8386,5,2179
2885,5,2179
8385,5,2179
7137,5,2179
6058,5,2179
c_b605a1d4,5,2179
17,5,2179
23,5,2179
3709,5,2179
2179,5,2179
8384,5,2179
123,5,2179
124,5,2179
3186,5,1016
1858,5,1016
1300,5,1016
1677,5,1016
587,5,1016
882,5,1016
1918,5,1016
1973,5,1016
880,5,1016
3225,5,1016
4371,5,1016
1016,5,1016
739,5,1016
300,5,1016
1970,5,1016
2219,5,1016
423,5,1016
3449,5,1016
3033,5,3028
3028,5,3028
3027,5,3028
4313,5,4300
5389,5,4300
998,5,4300
871,5,4300
3543,5,4300
447,5,4300
4158,5,4300
115,5,4300
380,5,4300
3121,5,4300
4300,5,4300
437,5,4300
4203,5,4300
3542,5,4300
5228,5,2476
c_8702d5f7,5,2476
5229,5,2476
4790,5,2476
2879,5,2476
1159,5,2476
5256,5,2476
5257,5,2476
5253,5,2476
3001,5,2476
2556,5,2476
2455,5,2476
2921,5,2476
2476,5,2476
5254,5,2476
5255,5,2476
2309,5,2476
915,5,2476
544,5,2476
997,5,2476
2329,5,2476
2323,5,2476
133,5,2476
2872,5,2476
4788,5,2476
3872,5,3855
3871,5,3855
3869,5,3855
3855,5,3855
3867,5,3855
5477,5,3855
4331,5,3855
3868,5,3855
2176,5,3855
3856,5,3855
2185,5,3855
3873,5,3855
2125,5,3855
2502,5,1630
1630,5,1630
5465,5,1630
3236,5,1630
5240,5,1630
2946,5,1630
4493,5,1630
5157,5,1630
560,5,1630
5153,5,1630
4749,5,1630
2890,5,1630
3235,5,1630
5156,5,1630
2002,5,1630
947,5,1630
2386,5,1630
3183,5,4380
4078,5,4380
4405,5,4380
4380,5,4380
2069,5,4380
5751,5,4380
2387,5,4380
4381,5,2520
3178,5,2520
6155,5,2520
4499,5,2520
4402,5,2520
2520,5,2520
5947,5,1506
113,5,1506
1610,5,1506
2021,5,1506
1506,5,1506
4746,5,2711
4747,5,2711
1937,5,2711
1888,5,2711
1908,5,2711
4745,5,2711
1929,5,2711
1167,5,2711
2989,5,2711
1919,5,2711
4743,5,2711
2711,5,2711
1585,5,2711
1898,5,2711
299,5,2507
4624,5,2507
2677,5,2507
3627,5,2507
3600,5,2507
3624,5,2507
2936,5,2507
8450,5,2507
4833,5,2507
2802,5,2507
429,5,2507
850,5,2507
1434,5,2507
2686,5,2507
3616,5,2507
1957,5,2507
c_804a9afe,5,2507
1009,5,2507
3617,5,2507
3707,5,2507
4264,5,2507
3224,5,2507
3625,5,2507
451069,5,2507
3290,5,2507
2507,5,2507
1493,5,2507
1356,5,2507
2405,5,2507
70,5,2507
3309,5,3307
3307,5,3307
3311,5,3307
2015,5,2015
5331,5,2015
4656,5,2015
467,5,2015
4655,5,2015
4652,5,2015
4654,5,2015
848,5,2015
4651,5,2015
3090,5,2015
468,5,2015
2433,5,2015
469,5,2015
7222,5,5769
5507,5,5769
5342,5,5769
448275,5,5769
5769,5,5769
7937,5,5769
8439,5,5769
c_96124aaf,5,5769
2164,5,5769
6072,5,5769
7983,5,5769
5641,5,5769
447958,5,5769
7928,5,5769
5354,5,5769
5757,5,5769
5425,5,5769
5509,5,5769
6060,5,5769
6049,5,5769
5506,5,5769
7936,5,5769
447795,5,5769
4046,5,5769
c_f5ed5adb,5,5769
7126,5,5769
7984,5,5769
6059,5,5769
6219,5,5769
5310,5,5769
c_e9845504,5,5769
c_8a658bb0,5,5769
447917,5,5769
5642,5,5769
7221,5,5769
6057,5,5769
c_047e5912,5,5769
c_4768a12e,5,5769
6255,5,5769
5426,5,5769
441001,5,5769
447660,5,5769
2198,5,5769
6050,5,5769
5427,5,5769
7985,5,5769
3717,5,5769
447756,5,5769
6076,5,5769
2153,5,5769
6256,5,5769
6056,5,5769
8284,5,5769
7938,5,5769
6128,5,5769
1027,5,4840
5036,5,4840
2061,5,4840
5514,5,4840
3039,5,4840
1227,5,4840
1661,5,4840
5515,5,4840
5517,5,4840
4840,5,4840
5038,5,4840
2028,5,4840
1651,5,4840
1028,5,4840
3084,5,4840
3061,5,4840
5516,5,4840
1713,5,4840
3262,5,2504
561,5,2504
2504,5,2504
6342,5,2504
504,5,2504
5647,5,2504
935,5,2504
6343,5,2504
1234,5,2504
1985,5,2504
562,5,2504
365,5,2504
4279,5,2504
3261,5,2504
3298,5,2504
2900,5,2504
6736,5,2504
3828,5,3820
3825,5,3820
5289,5,3820
3826,5,3820
708,5,3820
1868,5,3820
1945,5,3820
3827,5,3820
1889,5,3820
2766,5,3820
3820,5,3820
3829,5,3820
4228,5,3820
6382,5,6382
6716,5,6382
6383,5,6382
3790,5,6382
1388,5,1388
3886,5,1388
315,5,1388
1368,5,1388
3887,5,1388
2450,5,2450
4073,5,2450
927,5,2450
4605,5,2450
2967,5,2450
3171,5,2450
619,5,2450
618,5,2450
7201,5,4703
6749,5,4703
6174,5,4703
960,5,4703
1301,5,4703
4115,5,4703
4703,5,4703
150,5,4703
5372,5,4703
2889,5,4703
6753,5,4703
5218,5,4703
5374,5,4703
1672,5,4703
1674,5,4703
3122,5,4703
6748,5,4703
303,5,2763
1576,5,2763
2763,5,2763
1572,5,2763
1569,5,2763
1111,5,2763
1573,5,2763
1568,5,2763
1575,5,2763
1110,5,2763
1107,5,2763
1102,5,2763
301,5,2763
2958,5,2763
1109,5,2763
1103,5,2763
1108,5,2763
5073,5,2763
4227,5,2763
1104,5,2763
1836,5,2763
4773,5,2763
